,CVE_ENT_x,NOM_ENT,NOM_MUN,CVE_LOC,NOM_LOC,CVE_SUN,NOM_SUN,POB_2018,CVEGEO,P_TOTAL_1990,P_TOTAL_2000,P_TOTAL_2010,P_TOTAL_2020,LONGITUD,LATITUD,CVE_MUN,NOMGEO
917,27,Tabasco,Cárdenas,270020144.0,De los Santos,C27.01,Cárdenas,0,27002,172635.0,217261,248481,243229,93.37685555555555,17.989430000000002,002,Cárdenas
918,27,Tabasco,Cárdenas,270020148.0,Bajío 1ra. Sección A (Perifércio Sur),C27.01,Cárdenas,0,27002,172635.0,217261,248481,243229,93.37685555555555,17.989430000000002,002,Cárdenas
919,27,Tabasco,Cárdenas,270020164.0,27 de Febrero (Locatarios del Mercado),C27.01,Cárdenas,0,27002,172635.0,217261,248481,243229,93.37685555555555,17.989430000000002,002,Cárdenas
920,27,Tabasco,Cárdenas,270020170.0,Ampliación Carrizal,C27.01,Cárdenas,0,27002,172635.0,217261,248481,243229,93.37685555555555,17.989430000000002,002,Cárdenas
921,27,Tabasco,Cárdenas,270020210.0,Calzada 1ra. Sección Sur,C27.01,Cárdenas,0,27002,172635.0,217261,248481,243229,93.37685555555555,17.989430000000002,002,Cárdenas
922,27,Tabasco,Centla,270030001.0,Frontera,C27.02,Frontera,21679,27003,70053.0,88218,102110,107731,92.65218722222222,18.53011083333333,003,Centla
923,27,Tabasco,Centla,270030211.0,Arroyo Polo 2da. Sección,C27.02,Frontera,0,27003,70053.0,88218,102110,107731,92.65218722222222,18.53011083333333,003,Centla
924,27,Tabasco,Comalcalco,270050001.0,Comalcalco,C27.03,Comalcalco,39217,27005,141285.0,164637,192802,214877,93.22501722222222,18.266048055555554,005,Comalcalco
925,27,Tabasco,Comalcalco,270050058.0,Reyes Hernández 2da. Sección,C27.03,Comalcalco,2876,27005,141285.0,164637,192802,214877,93.22501722222222,18.266048055555554,005,Comalcalco
926,27,Tabasco,Comalcalco,270050059.0,Sargento López 1ra. Sección,C27.03,Comalcalco,4143,27005,141285.0,164637,192802,214877,93.22501722222222,18.266048055555554,005,Comalcalco
927,27,Tabasco,Comalcalco,270050110.0,Norte 1ra. Sección (Buena Vista),C27.03,Comalcalco,0,27005,141285.0,164637,192802,214877,93.22501722222222,18.266048055555554,005,Comalcalco
928,27,Tabasco,Cunduacán,270060001.0,Cunduacán,C27.04,Cunduacán,22056,27006,85704.0,104360,126416,137257,93.17430027777779,18.065363333333334,006,Cunduacán
929,27,Tabasco,Cunduacán,270060024.0,Huacapa y Amestoy,C27.04,Cunduacán,0,27006,85704.0,104360,126416,137257,93.17430027777779,18.065363333333334,006,Cunduacán
930,27,Tabasco,Cunduacán,270060047.0,Pechucalco,C27.04,Cunduacán,0,27006,85704.0,104360,126416,137257,93.17430027777779,18.065363333333334,006,Cunduacán
931,27,Tabasco,Emiliano Zapata,270070001.0,Emiliano Zapata,P27.01,Emiliano Zapata,22944,27007,22245.0,26951,29518,32181,91.76508138888889,17.744582222222224,007,Emiliano Zapata
932,27,Tabasco,Huimanguillo,270080001.0,Huimanguillo,P27.02,Huimanguillo,25516,27008,135641.0,158573,179285,190885,93.39076916666667,17.835174444444444,008,Huimanguillo
933,27,Tabasco,Huimanguillo,270080084.0,Río Seco y Montaña 2da. Sección,C27.01,Cárdenas,6264,27008,135641.0,158573,179285,190885,93.39076916666667,17.835174444444444,008,Huimanguillo
934,27,Tabasco,Jalpa de Méndez,270100001.0,Jalpa de Méndez,C27.05,Jalpa de Méndez,15339,27010,57250.0,68746,83356,91185,93.06259666666666,18.1768475,010,Jalpa de Méndez
935,27,Tabasco,Jalpa de Méndez,270100041.0,Tomás Garrido Canabal (San José),C27.05,Jalpa de Méndez,0,27010,57250.0,68746,83356,91185,93.06259666666666,18.1768475,010,Jalpa de Méndez
936,27,Tabasco,Jalpa de Méndez,270100051.0,Ribera Alta,C27.05,Jalpa de Méndez,0,27010,57250.0,68746,83356,91185,93.06259666666666,18.1768475,010,Jalpa de Méndez
937,27,Tabasco,Macuspana,270120001.0,Macuspana,C27.06,Macuspana,31583,27012,105063.0,133985,153132,158601,92.59407055555555,17.75643138888889,012,Macuspana
938,27,Tabasco,Macuspana,270120016.0,Belén,C27.06,Macuspana,5775,27012,105063.0,133985,153132,158601,92.59407055555555,17.75643138888889,012,Macuspana
939,27,Tabasco,Macuspana,270120018.0,Benito Juárez (San Carlos),C27.07,Benito Juárez (San Carlos),14163,27012,105063.0,133985,153132,158601,92.59407055555555,17.75643138888889,012,Macuspana
940,27,Tabasco,Macuspana,270120141.0,La Escalera,C27.07,Benito Juárez (San Carlos),2277,27012,105063.0,133985,153132,158601,92.59407055555555,17.75643138888889,012,Macuspana
941,27,Tabasco,Macuspana,270120231.0,San Antonio,C27.07,Benito Juárez (San Carlos),2355,27012,105063.0,133985,153132,158601,92.59407055555555,17.75643138888889,012,Macuspana
942,27,Tabasco,Macuspana,270120262.0,Santa Lucía,C27.07,Benito Juárez (San Carlos),0,27012,105063.0,133985,153132,158601,92.59407055555555,17.75643138888889,012,Macuspana
943,27,Tabasco,Paraíso,270140001.0,Paraíso,C27.08,Paraíso,23500,27014,58403.0,70764,86620,96741,93.21423694444445,18.39577,014,Paraíso
944,27,Tabasco,Paraíso,270140005.0,Puerto Ceiba (Carrizal),C27.08,Paraíso,4050,27014,58403.0,70764,86620,96741,93.21423694444445,18.39577,014,Paraíso
945,27,Tabasco,Paraíso,270140027.0,Quintín Arauz,C27.08,Paraíso,6347,27014,58403.0,70764,86620,96741,93.21423694444445,18.39577,014,Paraíso
946,27,Tabasco,Teapa,270160001.0,Teapa,P27.03,Teapa,25193,27016,35519.0,45834,53555,58718,92.95299444444444,17.548284444444445,016,Teapa
947,27,Tabasco,Tenosique,270170001.0,Tenosique de Pino Suárez,P27.04,Tenosique de Pino Suárez,32250,27017,47642.0,55712,58960,62310,91.42594777777778,17.477494166666666,017,Tenosique
948,28,Tamaulipas,El Mante,280210001.0,Ciudad Mante,P28.01,Ciudad Mante,91496,28021,116174.0,112602,115792,106144,98.97171805555556,22.74399916666667,021,El Mante
949,28,Tamaulipas,Miguel Alemán,280250001.0,Ciudad Miguel Alemán,P28.02,Ciudad Miguel Alemán,24461,28025,21322.0,25704,27015,26237,99.02610916666667,26.401017777777778,025,Miguel Alemán
950,28,Tamaulipas,San Fernando,280350001.0,San Fernando,P28.03,San Fernando,31037,28035,54482.0,57412,57220,51405,98.15962083333334,24.848678055555553,035,San Fernando
951,28,Tamaulipas,Valle Hermoso,280400001.0,Valle Hermoso,C28.01,Valle Hermoso,53153,28040,51306.0,58573,63170,60055,97.81245416666667,25.673799722222224,040,Valle Hermoso
952,28,Tamaulipas,Valle Hermoso,280400067.0,El Realito,C28.01,Valle Hermoso,3402,28040,51306.0,58573,63170,60055,97.81245416666667,25.673799722222224,040,Valle Hermoso
953,29,Tlaxcala,Calpulalpan,290060001.0,Heroica Ciudad de Calpulalpan,P29.01,Calpulalpan,38302,29006,29150.0,37169,44807,51172,98.57047555555555,19.588525833333332,006,Calpulalpan
954,29,Tlaxcala,El Carmen Tequexquitla,290070001.0,Villa de El Carmen Tequexquitla,P29.02,Villa de El Carmen Tequexquitla,16218,29007,9749.0,12412,15368,17332,97.65915916666667,19.32458611111111,007,El Carmen Tequexquitla
955,29,Tlaxcala,Huamantla,290130001.0,Huamantla,C29.01,Huamantla,58415,29013,51989.0,66561,84979,98764,97.92310277777779,19.31265972222222,013,Huamantla
956,29,Tlaxcala,Huamantla,290130016.0,Ignacio Zaragoza,C29.01,Huamantla,8006,29013,51989.0,66561,84979,98764,97.92310277777779,19.31265972222222,013,Huamantla
957,29,Tlaxcala,Tlaxco,290340001.0,Tlaxco,P29.03,Tlaxco,17350,29034,27089.0,33893,39939,45438,98.11920111111111,19.614889444444447,034,Tlaxco
958,30,Veracruz de Ignacio de la Llave,Altotonga,300100001.0,Altotonga,P30.01,Altotonga,21695,30010,46670.0,53241,60396,64234,97.24552611111112,19.76614888888889,010,Altotonga
959,30,Veracruz de Ignacio de la Llave,Naranjos Amatlán,300130001.0,Naranjos,C30.01,Naranjos,20677,30013,26995.0,26377,27548,26843,97.68625166666666,21.3469025,013,Naranjos Amatlán
960,30,Veracruz de Ignacio de la Llave,Naranjos Amatlán,300130017.0,Rancho Nuevo,C30.01,Naranjos,0,30013,26995.0,26377,27548,26843,97.68625166666666,21.3469025,013,Naranjos Amatlán
961,30,Veracruz de Ignacio de la Llave,La Antigua,300160001.0,José Cardel,C30.02,José Cardel,19082,30016,21555.0,23389,25500,28682,96.37138944444443,19.36683027777778,016,La Antigua
962,30,Veracruz de Ignacio de la Llave,Atoyac,300210017.0,General Miguel Alemán (Potrero Nuevo),P30.02,General Miguel Alemán,15360,30021,22173.0,22619,22986,23461,96.77827388888889,18.91428861111111,021,Atoyac
963,30,Veracruz de Ignacio de la Llave,Atzalan,300230250.0,Colonias Pedernales,C30.09,Martínez de la Torre,3256,30023,45848.0,48179,48397,49180,97.24414277777778,19.789075833333335,023,Atzalan
964,30,Veracruz de Ignacio de la Llave,Atzalan,300230251.0,Seis de Mayo,C30.09,Martínez de la Torre,0,30023,45848.0,48179,48397,49180,97.24414277777778,19.789075833333335,023,Atzalan
965,30,Veracruz de Ignacio de la Llave,Catemaco,300320001.0,Catemaco,P30.03,Catemaco,30456,30032,40585.0,45383,48593,49451,95.11233916666666,18.424614722222223,032,Catemaco
966,30,Veracruz de Ignacio de la Llave,Cerro Azul,300340001.0,Cerro Azul,C30.03,Cerro Azul,23015,30034,28138.0,24729,25801,25011,97.74231861111112,21.191466666666667,034,Cerro Azul
967,30,Veracruz de Ignacio de la Llave,Cosamaloapan de Carpio,300450001.0,Cosamaloapan,C30.04,Cosamaloapan-Carlos A. Carrillo,32213,30045,76755.0,54185,57366,54737,95.7963586111111,18.36477388888889,045,Cosamaloapan de Carpio
968,30,Veracruz de Ignacio de la Llave,Coscomatepec,300470001.0,Coscomatepec de Bravo,C30.05,Coscomatepec de Bravo,16307,30047,33750.0,42003,52510,59471,97.04642055555556,19.072898333333335,047,Coscomatepec
969,30,Veracruz de Ignacio de la Llave,Coscomatepec,300470017.0,Nicanor Espejo,C30.05,Coscomatepec de Bravo,0,30047,33750.0,42003,52510,59471,97.04642055555556,19.072898333333335,047,Coscomatepec
970,30,Veracruz de Ignacio de la Llave,Cuitláhuac,300530001.0,Cuitláhuac,C30.06,Cuitláhuac,15527,30053,21897.0,23260,26265,28075,96.72232277777778,18.814539444444446,053,Cuitláhuac
971,30,Veracruz de Ignacio de la Llave,Cuitláhuac,300530006.0,San Francisco (Mata Clara),C30.06,Cuitláhuac,0,30053,21897.0,23260,26265,28075,96.72232277777778,18.814539444444446,053,Cuitláhuac
972,30,Veracruz de Ignacio de la Llave,Cuitláhuac,300530011.0,El Manantial,C30.06,Cuitláhuac,0,30053,21897.0,23260,26265,28075,96.72232277777778,18.814539444444446,053,Cuitláhuac
973,30,Veracruz de Ignacio de la Llave,Cuitláhuac,300530089.0,Plan de Ayala,C30.06,Cuitláhuac,0,30053,21897.0,23260,26265,28075,96.72232277777778,18.814539444444446,053,Cuitláhuac
974,30,Veracruz de Ignacio de la Llave,Cuitláhuac,300530100.0,Fraccionamiento San Francisco,C30.06,Cuitláhuac,0,30053,21897.0,23260,26265,28075,96.72232277777778,18.814539444444446,053,Cuitláhuac
975,30,Veracruz de Ignacio de la Llave,Chalma,300550019.0,Las Pilas,C13.03,Huejutla de Reyes,0,30055,13749.0,12902,12626,13527,98.39760305555556,21.208391111111112,055,Chalma
976,30,Veracruz de Ignacio de la Llave,Chalma,300550020.0,El Pintor,C13.03,Huejutla de Reyes,0,30055,13749.0,12902,12626,13527,98.39760305555556,21.208391111111112,055,Chalma
977,30,Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,300600002.0,Aquiles Serdán (Río Blanco),C30.01,Naranjos,0,30060,14189.0,14035,15286,16283,97.73533805555556,21.359599444444445,060,Chinampa de Gorostiza
978,30,Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,300600007.0,Colonia las Flores,C30.01,Naranjos,3389,30060,14189.0,14035,15286,16283,97.73533805555556,21.359599444444445,060,Chinampa de Gorostiza
979,30,Veracruz de Ignacio de la Llave,Las Choapas,300610001.0,Las Choapas,P30.04,Las Choapas,41654,30061,76864.0,73077,77426,81080,94.09027611111111,17.90932583333333,061,Las Choapas
980,30,Veracruz de Ignacio de la Llave,Huatusco,300710001.0,Huatusco de Chicuellar,C30.07,Huatusco de Chicuellar,32734,30071,38302.0,46477,54561,59920,96.96734972222222,19.14697138888889,071,Huatusco
981,30,Veracruz de Ignacio de la Llave,Huatusco,300710070.0,Colonia Pastoría Cuatro,C30.07,Huatusco de Chicuellar,0,30071,38302.0,46477,54561,59920,96.96734972222222,19.14697138888889,071,Huatusco
982,30,Veracruz de Ignacio de la Llave,Huatusco,300710088.0,Fraccionamiento Villa la Vista,C30.07,Huatusco de Chicuellar,0,30071,38302.0,46477,54561,59920,96.96734972222222,19.14697138888889,071,Huatusco
983,30,Veracruz de Ignacio de la Llave,Isla,300770001.0,Isla,P30.05,Isla,28229,30077,31298.0,38847,42205,42807,95.52762805555555,18.027513888888887,077,Isla
984,30,Veracruz de Ignacio de la Llave,Jalacingo,300860001.0,Jalacingo,C30.08,Jalacingo-San Juan Xiutetelco,14547,30086,25431.0,33399,40747,46794,97.30868166666666,19.80596611111111,086,Jalacingo
985,30,Veracruz de Ignacio de la Llave,Jalacingo,300860039.0,Cuartel Cuatro,C30.08,Jalacingo-San Juan Xiutetelco,0,30086,25431.0,33399,40747,46794,97.30868166666666,19.80596611111111,086,Jalacingo
986,30,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,300940001.0,Juan Rodríguez Clara,P30.06,Juan Rodríguez Clara,16618,30094,33378.0,33495,37193,38367,95.40135388888889,17.99400361111111,094,Juan Rodríguez Clara
987,30,Veracruz de Ignacio de la Llave,Lerdo de Tejada,300970001.0,Lerdo de Tejada,P30.07,Lerdo de Tejada,19913,30097,20512.0,20161,20141,19123,95.52322194444444,18.628199722222224,097,Lerdo de Tejada
988,30,Veracruz de Ignacio de la Llave,Martínez de la Torre,301020001.0,Martínez de la Torre,C30.09,Martínez de la Torre,65870,30102,103089.0,119166,101358,108842,97.05384,20.07338777777778,102,Martínez de la Torre
989,30,Veracruz de Ignacio de la Llave,Martínez de la Torre,301020030.0,Independencia,C30.09,Martínez de la Torre,13675,30102,103089.0,119166,101358,108842,97.05384,20.07338777777778,102,Martínez de la Torre
990,30,Veracruz de Ignacio de la Llave,Martínez de la Torre,301020047.0,La Piedrilla,C30.09,Martínez de la Torre,0,30102,103089.0,119166,101358,108842,97.05384,20.07338777777778,102,Martínez de la Torre
991,30,Veracruz de Ignacio de la Llave,Martínez de la Torre,301020071.0,Villanueva,C30.09,Martínez de la Torre,0,30102,103089.0,119166,101358,108842,97.05384,20.07338777777778,102,Martínez de la Torre
992,30,Veracruz de Ignacio de la Llave,Martínez de la Torre,301020120.0,El Diamante,C30.09,Martínez de la Torre,0,30102,103089.0,119166,101358,108842,97.05384,20.07338777777778,102,Martínez de la Torre
993,30,Veracruz de Ignacio de la Llave,Misantla,301090001.0,Misantla,P30.08,Misantla,30978,30109,58251.0,60771,62919,65761,96.8527361111111,19.928634444444445,109,Misantla
994,30,Veracruz de Ignacio de la Llave,Perote,301280001.0,Perote,C30.10,Perote,40478,30128,44236.0,54365,68982,77432,97.24407194444444,19.560653333333335,128,Perote
995,30,Veracruz de Ignacio de la Llave,Perote,301280010.0,Libertad,C30.10,Perote,0,30128,44236.0,54365,68982,77432,97.24407194444444,19.560653333333335,128,Perote
996,30,Veracruz de Ignacio de la Llave,Puente Nacional,301340003.0,Cabezas,C30.02,José Cardel,7225,30134,17741.0,18999,21603,23544,96.4816388888889,19.327374166666665,134,Puente Nacional
997,30,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,301410001.0,San Andrés Tuxtla,C30.11,San Andrés Tuxtla,65213,30141,124634.0,142343,157364,162428,95.21257083333333,18.448668333333334,141,San Andrés Tuxtla
998,30,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,301410263.0,Prolongación Primitivo R. Valencia,C30.11,San Andrés Tuxtla,0,30141,124634.0,142343,157364,162428,95.21257083333333,18.448668333333334,141,San Andrés Tuxtla
999,30,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,301410363.0,Real de San Andrés,C30.11,San Andrés Tuxtla,0,30141,124634.0,142343,157364,162428,95.21257083333333,18.448668333333334,141,San Andrés Tuxtla
1000,30,Veracruz de Ignacio de la Llave,Santiago Tuxtla,301430001.0,Santiago Tuxtla,P30.09,Santiago Tuxtla,15913,30143,51476.0,54539,56427,57085,95.30175361111111,18.465642777777777,143,Santiago Tuxtla
1001,30,Veracruz de Ignacio de la Llave,Sayula de Alemán,301440001.0,Sayula de Alemán,P30.10,Sayula de Alemán,15205,30144,25501.0,27958,31974,32400,94.9601088888889,17.880969444444446,144,Sayula de Alemán
1002,30,Veracruz de Ignacio de la Llave,Tancoco,301530012.0,Kilómetro Cuarenta y Tres,C30.03,Cerro Azul,0,30153,6999.0,6254,5873,5795,97.79141916666667,21.286381111111112,153,Tancoco
1003,30,Veracruz de Ignacio de la Llave,Tantoyuca,301550001.0,Tantoyuca,C30.12,Tantoyuca,35269,30155,85277.0,94829,101743,99959,98.22991944444445,21.351814166666667,155,Tantoyuca
1004,30,Veracruz de Ignacio de la Llave,Tantoyuca,301550157.0,La Morita,C30.12,Tantoyuca,0,30155,85277.0,94829,101743,99959,98.22991944444445,21.351814166666667,155,Tantoyuca
1005,30,Veracruz de Ignacio de la Llave,Tantoyuca,301550699.0,Villas de Tantoyuca,C30.12,Tantoyuca,0,30155,85277.0,94829,101743,99959,98.22991944444445,21.351814166666667,155,Tantoyuca
1006,30,Veracruz de Ignacio de la Llave,Álamo Temapache,301600001.0,Álamo,C30.13,Álamo,27568,30160,102131.0,102946,104499,107270,97.6755313888889,20.9171425,160,Álamo Temapache
1007,30,Veracruz de Ignacio de la Llave,Álamo Temapache,301600041.0,Chapopote Núñez,C30.13,Álamo,2901,30160,102131.0,102946,104499,107270,97.6755313888889,20.9171425,160,Álamo Temapache
1008,30,Veracruz de Ignacio de la Llave,Álamo Temapache,301600052.0,Estero del Ídolo,C30.13,Álamo,3597,30160,102131.0,102946,104499,107270,97.6755313888889,20.9171425,160,Álamo Temapache
1009,30,Veracruz de Ignacio de la Llave,Álamo Temapache,301600138.0,La Unión,C30.13,Álamo,0,30160,102131.0,102946,104499,107270,97.6755313888889,20.9171425,160,Álamo Temapache
1010,30,Veracruz de Ignacio de la Llave,Álamo Temapache,301600457.0,Colonia el Esfuerzo (Pueblo Nuevo),C30.13,Álamo,0,30160,102131.0,102946,104499,107270,97.6755313888889,20.9171425,160,Álamo Temapache
1011,30,Veracruz de Ignacio de la Llave,Tierra Blanca,301740001.0,Tierra Blanca,P30.11,Tierra Blanca,51118,30174,85352.0,89382,94087,95602,96.36031472222221,18.44744888888889,174,Tierra Blanca
1012,30,Veracruz de Ignacio de la Llave,Tlapacoyan,301830001.0,Tlapacoyan,C30.14,Tlapacoyan,37512,30183,45513.0,51877,58084,61377,97.21252972222223,19.96265222222222,183,Tlapacoyan
1013,30,Veracruz de Ignacio de la Llave,Tlapacoyan,301830018.0,San Isidro,C30.14,Tlapacoyan,0,30183,45513.0,51877,58084,61377,97.21252972222223,19.96265222222222,183,Tlapacoyan
1014,30,Veracruz de Ignacio de la Llave,Tlapacoyan,301830095.0,Santa Ana Maloapan,C30.09,Martínez de la Torre,0,30183,45513.0,51877,58084,61377,97.21252972222223,19.96265222222222,183,Tlapacoyan
1015,30,Veracruz de Ignacio de la Llave,Tuxpan,301890001.0,Túxpam de Rodríguez Cano,C30.15,Túxpam de Rodríguez Cano,93392,30189,118520.0,126616,143362,154600,97.40392722222222,20.964296666666666,189,Tuxpan
1016,30,Veracruz de Ignacio de la Llave,Tuxpan,301890005.0,Alto Lucero,C30.15,Túxpam de Rodríguez Cano,17298,30189,118520.0,126616,143362,154600,97.40392722222222,20.964296666666666,189,Tuxpan
1017,30,Veracruz de Ignacio de la Llave,Tuxpan,301890083.0,Santiago de la Peña,C30.15,Túxpam de Rodríguez Cano,8204,30189,118520.0,126616,143362,154600,97.40392722222222,20.964296666666666,189,Tuxpan
1018,30,Veracruz de Ignacio de la Llave,Tuxpan,301890085.0,Tampamachoco,C30.15,Túxpam de Rodríguez Cano,0,30189,118520.0,126616,143362,154600,97.40392722222222,20.964296666666666,189,Tuxpan
1019,30,Veracruz de Ignacio de la Llave,Tuxpan,301890091.0,La Victoria (La Peñita),C30.15,Túxpam de Rodríguez Cano,2258,30189,118520.0,126616,143362,154600,97.40392722222222,20.964296666666666,189,Tuxpan
1020,30,Veracruz de Ignacio de la Llave,Agua Dulce,302040001.0,Agua Dulce,C30.16,Agua Dulce,37379,30204,47234.0,44100,46010,44104,94.1472388888889,18.138272222222223,204,Agua Dulce
1021,30,Veracruz de Ignacio de la Llave,Agua Dulce,302040017.0,El Muelle (Gavilán Norte),C30.16,Agua Dulce,3809,30204,47234.0,44100,46010,44104,94.1472388888889,18.138272222222223,204,Agua Dulce
1022,30,Veracruz de Ignacio de la Llave,Tres Valles,302070001.0,Tres Valles,C30.17,Tres Valles,18901,30207,42598.0,44215,45095,44978,96.13479694444445,18.240921944444445,207,Tres Valles
1023,30,Veracruz de Ignacio de la Llave,Tres Valles,302070055.0,Campo Veracruz,C30.17,Tres Valles,0,30207,42598.0,44215,45095,44978,96.13479694444445,18.240921944444445,207,Tres Valles
1024,30,Veracruz de Ignacio de la Llave,Tres Valles,302070085.0,Colonia Nueva la Pochota,C30.17,Tres Valles,0,30207,42598.0,44215,45095,44978,96.13479694444445,18.240921944444445,207,Tres Valles
1025,31,Yucatán,Chemax,310190001.0,Chemax,P31.01,Chemax,17149,31019,16951.0,25085,33490,38934,87.93732805555555,20.65501638888889,019,Chemax
1026,31,Yucatán,Izamal,310400001.0,Izamal,P31.02,Izamal,18044,31040,21901.0,23006,25980,28555,89.01971472222222,20.932997500000003,040,Izamal
1027,31,Yucatán,Motul,310520001.0,Motul de Carrillo Puerto,C31.01,Motul de Carrillo Puerto,26079,31052,26708.0,29485,33978,37804,89.28392472222222,21.095550555555555,052,Motul
1028,31,Yucatán,Motul,310520012.0,Santa Cruz Pachón,C31.01,Motul de Carrillo Puerto,0,31052,26708.0,29485,33978,37804,89.28392472222222,21.095550555555555,052,Motul
1029,31,Yucatán,Oxkutzcab,310560001.0,Oxkutzcab,P31.03,Oxkutzcab,26241,31056,21639.0,25483,29325,33854,89.41875166666667,20.3019325,056,Oxkutzcab
1030,31,Yucatán,Peto,310580001.0,Peto,P31.04,Peto,22377,31058,19227.0,21284,24159,25954,88.92398527777779,20.125918333333335,058,Peto
1031,31,Yucatán,Progreso,310590001.0,Progreso,C31.02,Progreso,39475,31059,37806.0,48797,53958,66008,89.663595,21.282577222222223,059,Progreso
1032,31,Yucatán,Progreso,310590003.0,Chelem,C31.02,Progreso,4352,31059,37806.0,48797,53958,66008,89.663595,21.282577222222223,059,Progreso
1033,31,Yucatán,Progreso,310590004.0,Chicxulub (Chicxulub Puerto),C31.02,Progreso,7728,31059,37806.0,48797,53958,66008,89.663595,21.282577222222223,059,Progreso
1034,31,Yucatán,Progreso,310590005.0,Chuburná,C31.02,Progreso,2257,31059,37806.0,48797,53958,66008,89.663595,21.282577222222223,059,Progreso
1035,31,Yucatán,Tekax,310790001.0,Tekax de -lvaro Obregón,P31.05,Tekax de Álvaro Obregón,29440,31079,28880.0,34802,40547,45062,89.28838805555556,20.203464722222222,079,Tekax
1036,31,Yucatán,Ticul,310890001.0,Ticul,P31.06,Ticul,36479,31089,26618.0,32776,37685,40495,89.53444666666667,20.39834,089,Ticul
1037,31,Yucatán,Tizimín,310960001.0,Tizimín,P31.07,Tizimín,52150,31096,54544.0,64104,73138,80672,88.15226611111112,21.143523055555555,096,Tizimín
1038,31,Yucatán,Valladolid,311020001.0,Valladolid,P31.08,Valladolid,53939,31102,42717.0,56776,74217,85460,88.20098,20.689725555555555,102,Valladolid
1039,32,Zacatecas,Calera,320050001.0,Víctor Rosales,P32.01,Víctor Rosales,35554,32005,21206.0,31897,39917,45759,102.7022625,22.949037222222223,005,Calera
1040,32,Zacatecas,Fresnillo,320100001.0,Fresnillo,C32.01,Fresnillo,131214,32010,160181.0,183236,213139,240532,102.86822944444444,23.174894722222223,010,Fresnillo
1041,32,Zacatecas,Fresnillo,320100165.0,Plateros,C32.01,Fresnillo,5233,32010,160181.0,183236,213139,240532,102.86822944444444,23.174894722222223,010,Fresnillo
1042,32,Zacatecas,Jerez,320200001.0,Jerez de García Salinas,P32.02,Jerez de García Salinas,47437,32020,57974.0,54757,57610,59910,102.98992361111111,22.649403333333332,020,Jerez
1043,32,Zacatecas,Juan Aldama,320220001.0,Juan Aldama,P32.03,Juan Aldama,16942,32022,18312.0,19387,20543,19749,103.39359027777779,24.290481111111113,022,Juan Aldama
1044,32,Zacatecas,Loreto,320240001.0,Loreto,P32.04,Loreto_ZS,25923,32024,34558.0,39921,48365,53709,101.9865638888889,22.272186666666666,024,Loreto
1045,32,Zacatecas,Miguel Auza,320290001.0,Miguel Auza,P32.05,Miguel Auza,15675,32029,20663.0,21671,22296,23713,103.45144944444445,24.29444638888889,029,Miguel Auza
1046,32,Zacatecas,Nochistlán de Mejía,320340001.0,Nochistlán de Mejía,P32.06,Nochistlán de Mejía,17807,32034,32327.0,29282,27932,27945,102.84716499999999,21.363253333333336,034,Nochistlán de Mejía
1047,32,Zacatecas,Ojocaliente,320360001.0,Ojocaliente,P32.07,Ojocaliente,22867,32036,33341.0,38219,40740,44144,102.25293388888889,22.571966666666665,036,Ojocaliente
1048,32,Zacatecas,Río Grande,320390001.0,Río Grande,C32.02,Río Grande,37597,32039,57834.0,59330,62693,64535,103.03433166666666,23.827434166666666,039,Río Grande
1049,32,Zacatecas,Río Grande,320390027.0,Los Ramírez,C32.02,Río Grande,2480,32039,57834.0,59330,62693,64535,103.03433166666666,23.827434166666666,039,Río Grande
1050,32,Zacatecas,Sombrerete,320420001.0,Sombrerete,P32.08,Sombrerete,25232,32042,63546.0,61652,61188,63665,103.64134222222224,23.63137777777778,042,Sombrerete
1051,32,Zacatecas,Tlaltenango de Sánchez Román,320480001.0,Tlaltenango de Sánchez Román,P32.09,Tlaltenango de Sánchez Román,17098,32048,22987.0,23456,25493,27302,103.30581333333333,21.783041666666666,048,Tlaltenango de Sánchez Román
